Pd_C103,Pd_C301,HX100,T_E110,L_R100,D_R100,F_S220,T_E120,P_V100,Pd_P150,HX150,HX220,T_E220,Rr_D200,Pc_D200,F_S220.1,Y
0.11692243628203869,0.5390586350113153,0.17668185010552406,0.9687968278303742,0.08524868078529835,0.9073647195473313,0.8321059420704842,0.2136482298374176,0.2179850460961461,0.810915345326066,0.38394548185169697,0.9591159867122769,0.19086463004350662,0.2779943086206913,0.04212995059788227,0.9147731894627213,0.7018731
0.11692243628203869,0.5390586350113153,0.025128203444182873,0.853893656283617,0.08524868078529835,0.9073647195473313,0.8321059420704842,0.2136482298374176,0.2179850460961461,0.810915345326066,0.38394548185169697,0.9591159867122769,0.19086463004350662,0.2779943086206913,0.04212995059788227,0.9147731894627213,0.6317743
0.11692243628203869,0.5390586350113153,0.025128203444182873,0.9687968278303742,0.4089910527691245,0.9073647195473313,0.8321059420704842,0.2136482298374176,0.2179850460961461,0.810915345326066,0.38394548185169697,0.9591159867122769,0.19086463004350662,0.2779943086206913,0.04212995059788227,0.9147731894627213,0.70219284
0.11692243628203869,0.5390586350113153,0.025128203444182873,0.9687968278303742,0.08524868078529835,0.04702095314860344,0.8321059420704842,0.2136482298374176,0.2179850460961461,0.810915345326066,0.38394548185169697,0.9591159867122769,0.19086463004350662,0.2779943086206913,0.04212995059788227,0.9147731894627213,0.7617451
0.11692243628203869,0.5390586350113153,0.025128203444182873,0.9687968278303742,0.08524868078529835,0.9073647195473313,0.8854307243600488,0.2136482298374176,0.2179850460961461,0.810915345326066,0.38394548185169697,0.9591159867122769,0.19086463004350662,0.2779943086206913,0.04212995059788227,0.9147731894627213,0.7018983
0.11692243628203869,0.5390586350113153,0.025128203444182873,0.9687968278303742,0.08524868078529835,0.9073647195473313,0.8321059420704842,0.013246152549982071,0.2179850460961461,0.810915345326066,0.38394548185169697,0.9591159867122769,0.19086463004350662,0.2779943086206913,0.04212995059788227,0.9147731894627213,0.7019433
0.11692243628203869,0.5390586350113153,0.025128203444182873,0.9687968278303742,0.08524868078529835,0.9073647195473313,0.8321059420704842,0.2136482298374176,0.618561944924295,0.810915345326066,0.38394548185169697,0.9591159867122769,0.19086463004350662,0.2779943086206913,0.04212995059788227,0.9147731894627213,0.7019433
0.11692243628203869,0.5390586350113153,0.025128203444182873,0.9687968278303742,0.08524868078529835,0.9073647195473313,0.8321059420704842,0.2136482298374176,0.2179850460961461,0.3012545360252261,0.38394548185169697,0.9591159867122769,0.19086463004350662,0.2779943086206913,0.04212995059788227,0.9147731894627213,0.70191455
0.11692243628203869,0.5390586350113153,0.025128203444182873,0.9687968278303742,0.08524868078529835,0.9073647195473313,0.8321059420704842,0.2136482298374176,0.2179850460961461,0.810915345326066,0.865551995113492,0.9591159867122769,0.19086463004350662,0.2779943086206913,0.04212995059788227,0.9147731894627213,0.681853
0.11692243628203869,0.5390586350113153,0.025128203444182873,0.9687968278303742,0.08524868078529835,0.9073647195473313,0.8321059420704842,0.2136482298374176,0.2179850460961461,0.810915345326066,0.38394548185169697,0.4624501895159483,0.19086463004350662,0.2779943086206913,0.04212995059788227,0.9147731894627213,0.7022557
0.11692243628203869,0.5390586350113153,0.025128203444182873,0.9687968278303742,0.08524868078529835,0.9073647195473313,0.8321059420704842,0.2136482298374176,0.2179850460961461,0.810915345326066,0.38394548185169697,0.9591159867122769,0.02973247691988945,0.2779943086206913,0.04212995059788227,0.9147731894627213,0.7019433
0.11692243628203869,0.5390586350113153,0.025128203444182873,0.9687968278303742,0.08524868078529835,0.9073647195473313,0.8321059420704842,0.2136482298374176,0.2179850460961461,0.810915345326066,0.38394548185169697,0.9591159867122769,0.19086463004350662,0.6320317992940545,0.04212995059788227,0.9147731894627213,0.70205134
0.11692243628203869,0.5390586350113153,0.025128203444182873,0.9687968278303742,0.08524868078529835,0.9073647195473313,0.8321059420704842,0.2136482298374176,0.2179850460961461,0.810915345326066,0.38394548185169697,0.9591159867122769,0.19086463004350662,0.2779943086206913,0.8732981476932764,0.9147731894627213,0.7018716
0.11692243628203869,0.5390586350113153,0.025128203444182873,0.9687968278303742,0.08524868078529835,0.9073647195473313,0.8321059420704842,0.2136482298374176,0.2179850460961461,0.810915345326066,0.38394548185169697,0.9591159867122769,0.19086463004350662,0.2779943086206913,0.04212995059788227,0.34963267482817173,0.7019433
0.3835906619206071,0.834298063069582,0.17668185010552406,0.853893656283617,0.4089910527691245,0.04702095314860344,0.8854307243600488,0.013246152549982071,0.618561944924295,0.3012545360252261,0.865551995113492,0.4624501895159483,0.02973247691988945,0.6320317992940545,0.8732981476932764,0.34963267482817173,0.67194206
