Current density (A/cm2),Voltage (V),Faradaic efficiency,CO conversion,Crossover rate,Capture energy (MJ/kgCO2),Electricity price (USD/kWh),Membrane cost (USD/m2),Y
0.2057724604383111,0.9008144745603204,0.5364428851753473,0.8324020458385348,0.6856922199949622,0.7371499398723245,0.6817481191828847,0.29033230245113373,0.38601822
0.8140790276229382,0.9825691347941756,0.896431440487504,0.8240895410999656,0.5267537459731102,0.7956864554435015,0.844977805390954,0.29033230245113373,0.35113704
0.7882785061374307,0.3739528600126505,0.03520500008016825,0.10798633750528097,0.028990202583372593,0.3965187733992934,0.19744780473411083,0.269450843334198,0.7051652
0.32079125102609396,0.3739528600126505,0.03520500008016825,0.10798633750528097,0.028990202583372593,0.3965187733992934,0.19744780473411083,0.269450843334198,0.70519173
0.7882785061374307,0.2677819561213255,0.03520500008016825,0.10798633750528097,0.028990202583372593,0.3965187733992934,0.19744780473411083,0.269450843334198,0.6800798
0.7882785061374307,0.3739528600126505,0.49173759762197733,0.10798633750528097,0.028990202583372593,0.3965187733992934,0.19744780473411083,0.269450843334198,0.5091026
0.7882785061374307,0.3739528600126505,0.03520500008016825,0.006311830133199692,0.028990202583372593,0.3965187733992934,0.19744780473411083,0.269450843334198,0.8714219
0.7882785061374307,0.3739528600126505,0.03520500008016825,0.10798633750528097,0.46658639051020145,0.3965187733992934,0.19744780473411083,0.269450843334198,0.70526433
0.7882785061374307,0.3739528600126505,0.03520500008016825,0.10798633750528097,0.028990202583372593,0.09094873815774918,0.19744780473411083,0.269450843334198,0.6681922
0.7882785061374307,0.3739528600126505,0.03520500008016825,0.10798633750528097,0.028990202583372593,0.3965187733992934,0.27510621305555105,0.269450843334198,0.7051653
0.7882785061374307,0.3739528600126505,0.03520500008016825,0.10798633750528097,0.028990202583372593,0.3965187733992934,0.19744780473411083,0.6902286391705275,0.7032202
0.32079125102609396,0.2677819561213255,0.49173759762197733,0.006311830133199692,0.46658639051020145,0.09094873815774918,0.27510621305555105,0.6902286391705275,0.6114816
0.5096106352284551,0.588180348277092,0.8330603018403053,0.5723760342225432,0.4150058841332793,0.23529291525483131,0.8806546190753579,0.2237534737214446,0.20568138
0.06732769031077623,0.588180348277092,0.8330603018403053,0.5723760342225432,0.4150058841332793,0.23529291525483131,0.8806546190753579,0.2237534737214446,0.20731482
0.5096106352284551,0.15048187971115112,0.8330603018403053,0.5723760342225432,0.4150058841332793,0.23529291525483131,0.8806546190753579,0.2237534737214446,0.10126842
0.5096106352284551,0.588180348277092,0.05935783591121435,0.5723760342225432,0.4150058841332793,0.23529291525483131,0.8806546190753579,0.2237534737214446,0.46311048
0.5096106352284551,0.588180348277092,0.8330603018403053,0.32244156394153833,0.4150058841332793,0.23529291525483131,0.8806546190753579,0.2237534737214446,0.28024584
0.5096106352284551,0.588180348277092,0.8330603018403053,0.5723760342225432,0.9331546677276492,0.23529291525483131,0.8806546190753579,0.2237534737214446,0.2054877
0.5096106352284551,0.588180348277092,0.8330603018403053,0.5723760342225432,0.4150058841332793,0.5294094020500779,0.8806546190753579,0.2237534737214446,0.2422961
0.5096106352284551,0.588180348277092,0.8330603018403053,0.5723760342225432,0.4150058841332793,0.23529291525483131,0.14221233408898115,0.2237534737214446,0.20527728
0.5096106352284551,0.588180348277092,0.8330603018403053,0.5723760342225432,0.4150058841332793,0.23529291525483131,0.8806546190753579,0.2052501942962408,0.20559345
0.06732769031077623,0.15048187971115112,0.05935783591121435,0.32244156394153833,0.9331546677276492,0.5294094020500779,0.14221233408898115,0.2052501942962408,0.47082442
0.49641087371855974,0.18631578516215086,0.33233758341521025,0.3602837724611163,0.7612259248271585,0.8947097528725863,0.4902105201035738,0.9707137318328023,0.381891
0.5752635356038809,0.18631578516215086,0.33233758341521025,0.3602837724611163,0.7612259248271585,0.8947097528725863,0.4902105201035738,0.9707137318328023,0.3818881
0.49641087371855974,0.5996249997988343,0.33233758341521025,0.3602837724611163,0.7612259248271585,0.8947097528725863,0.4902105201035738,0.9707137318328023,0.48112297
0.49641087371855974,0.18631578516215086,0.5924696438014507,0.3602837724611163,0.7612259248271585,0.8947097528725863,0.4902105201035738,0.9707137318328023,0.29166186
0.49641087371855974,0.18631578516215086,0.33233758341521025,0.5073495525866747,0.7612259248271585,0.8947097528725863,0.4902105201035738,0.9707137318328023,0.33675367
0.49641087371855974,0.18631578516215086,0.33233758341521025,0.3602837724611163,0.1221976662054658,0.8947097528725863,0.4902105201035738,0.9707137318328023,0.38190627
0.49641087371855974,0.18631578516215086,0.33233758341521025,0.3602837724611163,0.7612259248271585,0.3573788879439235,0.4902105201035738,0.9707137318328023,0.31115693
0.49641087371855974,0.18631578516215086,0.33233758341521025,0.3602837724611163,0.7612259248271585,0.8947097528725863,0.7278621476143599,0.9707137318328023,0.3822031
0.49641087371855974,0.18631578516215086,0.33233758341521025,0.3602837724611163,0.7612259248271585,0.8947097528725863,0.4902105201035738,0.8063146993517876,0.38145787
0.5752635356038809,0.5996249997988343,0.5924696438014507,0.5073495525866747,0.1221976662054658,0.3573788879439235,0.7278621476143599,0.8063146993517876,0.27491364
0.4599633617326617,0.5977536104619503,0.6565730143338442,0.9470344083383679,0.1664925515651703,0.4107546405866742,0.15114446263760328,0.18834607768803835,0.23257752
0.6439876668155193,0.5977536104619503,0.6565730143338442,0.9470344083383679,0.1664925515651703,0.4107546405866742,0.15114446263760328,0.18834607768803835,0.23257096
0.4599633617326617,0.2278167912736535,0.6565730143338442,0.9470344083383679,0.1664925515651703,0.4107546405866742,0.15114446263760328,0.18834607768803835,0.14326887
0.4599633617326617,0.5977536104619503,0.6091739414259791,0.9470344083383679,0.1664925515651703,0.4107546405866742,0.15114446263760328,0.18834607768803835,0.24319012
0.4599633617326617,0.5977536104619503,0.6565730143338442,0.796955588273704,0.1664925515651703,0.4107546405866742,0.15114446263760328,0.18834607768803835,0.23723002
0.4599633617326617,0.5977536104619503,0.6565730143338442,0.9470344083383679,0.6841477556154132,0.4107546405866742,0.15114446263760328,0.18834607768803835,0.23274575
0.4599633617326617,0.5977536104619503,0.6565730143338442,0.9470344083383679,0.1664925515651703,0.43610693234950304,0.15114446263760328,0.18834607768803835,0.23575987
0.4599633617326617,0.5977536104619503,0.6565730143338442,0.9470344083383679,0.1664925515651703,0.4107546405866742,0.08027144614607096,0.18834607768803835,0.2325775
0.4599633617326617,0.5977536104619503,0.6565730143338442,0.9470344083383679,0.1664925515651703,0.4107546405866742,0.15114446263760328,0.3134452812373638,0.2329811
0.6439876668155193,0.2278167912736535,0.6091739414259791,0.796955588273704,0.6841477556154132,0.43610693234950304,0.08027144614607096,0.3134452812373638,0.16228159
0.5337099684402347,0.12559471186250448,0.1572614023461938,0.23749411944299936,0.5097218211740255,0.6877544848248363,0.7294557243585587,0.9450709512457252,0.4935793
0.15094730909913778,0.12559471186250448,0.1572614023461938,0.23749411944299936,0.5097218211740255,0.6877544848248363,0.7294557243585587,0.9450709512457252,0.49392322
0.5337099684402347,0.5208558216691017,0.1572614023461938,0.23749411944299936,0.5097218211740255,0.6877544848248363,0.7294557243585587,0.9450709512457252,0.586753
