P3HT content (%),D1 content (%),D2 content (%),D6 content (%),D8 content (%)
-0.08135437977824563,-0.05313482638296034,0.025164964605799145,-0.021035974743011,-0.010872624958920777
-0.08135438032026984,-0.053134827868087216,0.025164960405007698,-0.010535573134049125,0.033700926374461135
0.11901447525403165,-0.04890735958816517,-0.07384153565757777,-0.02103596927273825,0.033700930298904766
0.11973426574092759,0.16460619820060127,-0.06920914151761244,0.01473673321556157,-0.031525606216884945
-0.10098094440666804,0.16460619098603888,-0.06920913010295153,0.014736738552372557,-0.031525600546765835
0.1197342496379168,0.17267813857179143,-0.06920912959224858,0.014736744569935928,-0.031525594746095266
0.11973425807594874,0.16460619319377226,0.010647567291466875,0.014736728140823725,-0.031525603534759146
0.11973426498339652,0.16460619750682134,-0.06920914045615417,-0.00965056672839204,-0.03152560589757446
0.11973425918203293,0.1646061910679453,-0.06920914171385541,0.014736727772313746,0.01756116266783689
-0.10098094237341909,0.17267814349255622,0.010647582082587828,-0.009650565574632994,0.01756116895980773
0.11973774189232037,-0.08363374811444725,-0.006799871468406533,-0.0047002763158941335,0.012297158078373631
-0.09664777046072276,-0.08363374691370638,-0.0067998693363430585,-0.004700277298633436,0.012297154537269067
0.1197377425314959,-0.060860482268617545,-0.0067998721693931135,-0.004700276203359319,0.012297158020443205
0.1197377468004734,-0.08363373637728824,0.10657582331290809,-0.004700269891570047,0.012297163589391877
0.11973774609657654,-0.08363374716843419,-0.006799871154362321,0.001069978146586513,0.012297164207640321
0.11973774393464699,-0.08363375054440919,-0.006799871537147012,-0.004700276400918871,0.021105384013069446
-0.09664777861492316,-0.060860485703216026,0.1065758188121393,0.001069974467515892,0.021105382611650767
-0.07325294649206283,0.01854834212253562,-0.07649644180727642,-0.01159484077888051,0.03676611514681664
0.11969463492070125,0.0185483419876878,-0.07649645716758514,-0.011594841860988692,0.03676611682056409
-0.07325294949585537,0.1484153006789885,-0.07649644231506897,-0.011594840413558162,0.03676611740111622
-0.07325294327775267,0.018548342714036284,0.024085634969551788,-0.011594834851677581,0.03676612163738664
-0.07325294357059263,0.01854834339756055,-0.0764964430573552,-0.011084285336324842,0.036766115243829424
-0.07325293489972998,0.01854835196066973,-0.07649643052191966,-0.011594831360326616,0.031158468031970237
0.11969462953808635,0.14841528986449012,0.024085611566676726,-0.011084295356565743,0.031158458949981326
-0.10123787560109386,-0.06434943653280034,-0.01864322822463388,0.1691268015104081,-0.0348985311392296
0.0990835155342385,-0.0643494293117243,-0.018643227847115695,0.16912680565964425,-0.03489852789637002
-0.10123787667654967,-0.08450802574336116,-0.01864322698564224,0.1691268015713876,-0.03489853103944509
-0.101237881477573,-0.06434943765981149,-0.045033943305801044,0.1691268046651247,-0.03489852864281383
-0.10123787910408628,-0.06434943690228036,-0.01864322770228943,-0.008612254453501444,-0.03489853324038753
-0.10123787533514034,-0.06434943346872132,-0.018643224999097915,0.1691268049368991,0.005606748910143997
0.09908351762153746,-0.08450802522919346,-0.04503393879096539,-0.008612250095410732,0.005606748478575854
0.11641866222933113,0.14031556562764488,0.08765157277909257,-0.009820429892473226,0.026113905003460582
-0.10129866907012755,0.14031556060626402,0.08765155749306801,-0.009820428784725999,0.02611390597331111
0.1164186642720042,0.025359068107874385,0.08765156851870769,-0.009820429041671297,0.026113905744083826
0.11641865623352639,0.14031556272446852,-0.06877806917902848,-0.009820428438390566,0.02611390600712703
0.11641866877616855,0.1403155735603789,0.08765157894342253,-0.05085896378773874,0.026113905071230945
0.11641865631862046,0.14031555926236,0.0876515658594491,-0.009820434678529055,-0.03750973777815027
-0.10129865896056546,0.025359067297817894,-0.06877806703372956,-0.05085897401600278,-0.03750973030913708
0.06562596745733622,-0.08279916763200343,-0.017635760467687986,-0.010880861192154513,-0.01600842917853567
-0.10108503919147468,-0.08279916355178495,-0.017635760758587686,-0.01088086066468219,-0.01600842943478796
0.06562596740605803,-0.0698308659892064,-0.017635760456600827,-0.010880861173444875,-0.016008429026780017
0.06562596772259681,-0.08279917032909695,0.06330937572818675,-0.010880861150716216,-0.01600842882111294
0.06562596706651332,-0.08279916651497068,-0.017635757801222746,-0.010131020616418435,-0.016008431814511226
0.06562597326937118,-0.08279916333198177,-0.01763575478869916,-0.010880855390513821,0.03930015942966015
-0.10108504129096968,-0.06983086081052621,0.06330937524353866,-0.010131022126768627,0.039300153050377665
-0.10130586989689622,0.07669049628464222,-0.07642990788708205,0.004708586670486042,-0.028166374337576745
0.11867628441610754,0.07669048596220643,-0.0764299173287804,0.004708594266308624,-0.028166369265472037
-0.10130586983730261,-0.02433457445613819,-0.07642990314385058,0.004708588917717499,-0.028166370466074373
-0.10130587363133343,0.07669049757269462,-0.045845034026951094,0.004708586815866583,-0.02816637412775198
-0.10130586912412022,0.07669049765820445,-0.07642990727645592,0.04501571849867188,-0.028166374532849592
-0.10130587071623838,0.07669049967842603,-0.0764299083821243,0.004708587532236602,-0.021123850079935173
0.11867629575204955,-0.024334576542882857,-0.04584504100923718,0.0450157133551935,-0.02112385486751532
-0.0998050670972416,-0.06678980134616042,0.09433010493965072,-0.012108300743247558,-0.00035889510001563263
-0.031964864014160106,-0.0667897978251512,0.09433010468824904,-0.012108293286984812,-0.00035889036496107585
-0.09980506637823841,-0.08144011689998616,0.09433010476336469,-0.012108300903595834,-0.00035889497486918387
-0.09980506734476277,-0.06678980255826558,0.025164965219197016,-0.012108300297820373,-0.0003588947557588984
-0.09980506438365586,-0.06678979786617383,0.09433010556676896,-0.005812608878061716,-0.00035889788497502073
-0.09980507276167858,-0.0667898061146151,0.09433010348833973,-0.012108303683011643,-0.009699106926286935
-0.03196486630574024,-0.08144011857927712,0.025164965227789573,-0.005812605281521249,-0.009699102050286646
0.11958617579020069,-0.029688030392364048,0.08695784432375595,-0.008080515361646057,0.04117056888894046
-0.1013087401952363,-0.029688031732110313,0.08695784133132776,-0.008080518665900933,0.04117055976391956
0.1195861764160716,0.08444049938656706,0.08695784309044656,-0.008080514766264868,0.041170569147548866
0.11958617669006343,-0.029688030421744973,-0.0692091283382893,-0.008080513450771667,0.041170568039801625
0.1195861778075119,-0.02968802780683508,0.086957844866473,-0.011738305737076016,0.04117056608055938
0.11958617265253053,-0.029688030109641012,0.08695784160462665,-0.008080516564604373,-0.03218313212439955
-0.10130873400873197,0.08444050313139868,-0.06920912881725517,-0.01173830375302623,-0.032183132781037384
0.11901447349553658,-0.048907369287848224,0.10859933640077499,0.02076912795718747,0.02110537382264044
-0.10126052113399582,-0.04890737000421814,0.10859933526517129,0.02076912942984131,0.021105383994914278
0.1190144792062625,-0.07934894745696873,0.1085993404983172,0.020769150370740203,0.021105397171673507
0.11901448165174643,-0.048907372203913405,0.007509178031856828,0.02076913707382383,0.021105384644622586
0.11901446996898385,-0.04890736900595676,0.10859933317357603,-0.010656579993623655,0.02110537375251398
