,Acc. Surface Area [m^2/g],Void Fraction,PLD,LCD,Density,Channel Volume,H_ads [kJ/mol]
4467,3603.11,0.767626,9.26697,12.33004,0.565545,1259.32,-2671.073974609375
4468,349.609,0.207347,3.55828,3.92773,1.17734,1.57253,-3593.2158203125
4469,894.275,0.349988,4.5801,5.70865,1.23466,81.2899,-3251.7861328125
4470,180.828,0.141926,3.39779,4.01604,1.74206,3.8781,-4113.994140625
4471,2947.73,0.762407,6.46118,15.19759,0.706478,3960.34,-2690.96875
4472,2348.35,0.589309,5.02119,6.41735,0.873825,559.093,-3197.6142578125
4473,4907.68,0.756398,7.22946,13.00515,0.44228,2502.1,-2561.761474609375
4474,1482.03,0.522326,3.76975,5.56326,1.05495,146.377,-3574.34130859375
4475,1225.25,0.463339,4.43351,5.29732,1.09902,191.651,-3608.00537109375
4476,1184.76,0.469513,5.60281,6.53495,1.14686,130.131,-3204.88623046875
4477,5399.58,0.873626,11.12996,15.4965,0.320099,3135.6,-2192.788818359375
4478,4631.08,0.857504,14.26956,18.48605,0.36099,5711.96,-2280.259521484375
4479,3084.08,0.859028,27.08405,27.72226,0.351212,4065.6,-1883.1339111328125
4480,3186.23,0.613159,4.70537,8.00633,0.759887,236.977,-2997.96435546875
4481,953.112,0.418513,5.10066,5.86198,1.21865,121.045,-3132.429443359375
4482,1692.13,0.615654,16.00855,16.30164,0.681503,752.732,-2660.496826171875
4483,1149.57,0.402795,4.01338,5.75566,1.12454,154.655,-3320.009765625
4484,2541.45,0.708536,7.23087,10.31929,0.839784,2224.75,-2905.751953125
4485,4936.91,0.886486,14.34592,20.60554,0.297095,4656.21,-2069.886474609375
4486,5409.61,0.84865,10.78389,14.83024,0.343559,3491.36,-2410.75244140625
4487,2192.07,0.709628,6.27497,12.62898,0.958175,2124.16,-2571.055419921875
4488,114.467,0.112534,3.56661,4.25209,1.9548,7.13014,-3686.551025390625
4489,4618.38,0.8346,8.76404,13.8077,0.4383,4466.45,-2587.860595703125
4490,387.973,0.295025,3.74138,4.55922,1.75387,13.4803,-3302.69775390625
4491,531.31,0.310236,5.2054,7.29017,1.68765,162.522,-3488.2880859375
4492,1425.58,0.549176,3.88377,11.91049,1.10607,676.881,-2845.00341796875
4493,879.847,0.321803,7.00265,7.35115,1.27163,88.2146,-3142.39501953125
4494,600.764,0.293096,4.3925,5.34341,1.28487,36.6963,-3296.173095703125
4495,1628.1,0.489766,4.21422,7.50267,1.08912,237.262,-2860.93603515625
4496,288.378,0.151668,3.62629,5.23273,1.23922,28.6833,-3169.0302734375
4497,2162.51,0.687088,10.68428,11.22774,0.771504,467.739,-3129.750244140625
4498,5291.11,0.860082,10.23672,13.38242,0.361322,3294.72,-2517.542236328125
4499,4291.9,0.799176,9.28582,15.09278,0.483983,2588.24,-2414.2275390625
4500,2839.84,0.644318,4.94156,7.20102,0.745123,611.052,-3243.207763671875
4501,1922.88,0.647295,6.35354,10.30542,0.98968,1082.41,-3043.7275390625
4502,1582.28,0.547665,4.28032,6.45788,1.095,191.613,-3638.31884765625
4503,2633.93,0.566568,6.22069,7.12102,0.822652,421.178,-3041.245361328125
4504,824.758,0.376645,5.0442,6.65912,1.3066,88.2644,-3205.7568359375
4505,1243.19,0.503952,11.2444,12.31539,0.846979,1299.43,-2906.4677734375
4506,682.278,0.342912,3.60156,5.70128,1.48449,47.0289,-3392.244140625
4507,1096.08,0.50901,3.6143,7.46883,1.30869,188.718,-3324.3095703125
4508,1346.78,0.559935,4.05053,8.49427,1.24166,380.086,-3076.92236328125
4509,1578.84,0.578522,4.5156,8.50712,1.15722,433.041,-3260.564453125
4510,189.421,0.235998,3.71608,4.27749,3.21024,11.5181,-3708.406982421875
4511,1455.91,0.504528,7.07069,7.82578,1.02796,83.3723,-3045.83837890625
4512,2412.58,0.658144,9.61425,12.01905,0.727719,1382.96,-2575.865966796875
4513,4523.59,0.73643,8.83653,11.46947,0.468748,1738.08,-2493.332275390625
4514,1668.12,0.585654,6.74206,7.57142,0.942253,183.503,-3713.88232421875
4515,2260.68,0.716785,8.04774,12.0228,0.978385,1455.7,-2829.234375
4516,418.134,0.210408,3.77357,4.26796,1.16182,15.4639,-3245.928466796875
4517,3017.27,0.755197,7.54856,14.24532,0.697895,2652.58,-2835.848876953125
4518,6886.59,0.963435,27.77801,28.65558,0.094921,42911.0,-1254.9130859375
4519,4223.86,0.737461,6.38265,9.26481,0.638987,555.063,-2998.5615234375
4520,2378.14,0.703077,6.84994,10.98195,0.911669,1373.73,-2773.911376953125
4521,199.882,0.222685,3.77498,4.1155,2.27643,6.82499,-4173.5302734375
4522,319.739,0.193027,3.35385,5.06738,1.66929,43.3153,-3575.544921875
4523,4427.37,0.737213,5.53531,17.83928,0.536183,3181.76,-2839.930419921875
4524,156.994,0.150483,3.70673,4.45055,1.67176,8.92079,-3599.089599609375
4525,527.533,0.263426,3.66428,4.23452,1.62087,10.9063,-3411.66748046875
4526,741.962,0.365533,3.43007,4.67603,1.12552,18.5698,-3186.924560546875
4527,887.85,0.441301,5.35673,6.32117,1.47932,107.613,-3474.697998046875
4528,2043.73,0.500083,5.13171,7.44948,0.828487,313.329,-2985.70654296875
4529,1930.02,0.553468,5.7366,7.75299,0.902187,280.852,-3146.6396484375
4530,1316.57,0.498154,5.43608,6.39985,1.06259,145.613,-3536.3427734375
4531,232.886,0.161037,3.7548,4.52265,1.82617,8.41092,-3951.53564453125
4532,4311.51,0.780011,7.43038,13.1663,0.522971,2803.18,-2646.265869140625
4533,6100.69,0.884318,10.87416,15.07499,0.283661,3544.81,-2307.68505859375
4534,4310.71,0.788878,7.76158,14.45764,0.505155,2937.27,-2567.943359375
4535,1629.81,0.582767,4.13696,5.59892,1.04396,65.1795,-3582.639892578125
4536,3314.81,0.778298,6.8275,16.17931,0.647005,4696.29,-2704.23095703125
4537,822.832,0.457762,3.34153,7.15327,1.47665,137.142,-3226.221923828125
4538,3835.6,0.657503,5.48932,7.591,0.651257,475.512,-2731.6171875
4539,3947.71,0.714924,6.36965,8.24529,0.622801,708.323,-2929.629150390625
4540,1167.53,0.617966,20.34276,20.44238,1.02201,1150.3,-2025.6810302734375
4541,2045.4,0.692123,7.15088,7.80058,0.848179,226.365,-3661.541748046875
4542,4383.74,0.808408,9.85317,13.43581,0.451274,1512.06,-2534.08740234375
4543,4951.31,0.877522,15.2363,20.46288,0.333782,6487.13,-2147.218994140625
4544,2249.87,0.601123,4.60036,6.84498,0.948835,624.701,-3332.447998046875
4545,4439.79,0.736521,7.76909,11.09413,0.568847,1195.41,-2646.176513671875
4546,1050.71,0.451179,3.59308,6.11165,1.29206,146.916,-3038.904052734375
4547,1077.76,0.512732,8.56928,10.3723,1.34928,269.964,-2999.6669921875
4548,2728.48,0.723254,7.96294,8.47215,0.759196,476.988,-3253.44482421875
4549,1270.8,0.431702,7.87117,8.20201,1.06974,179.708,-3178.433837890625
4550,2111.29,0.708673,4.62045,10.228,0.904863,779.207,-3399.714111328125
4551,3380.66,0.779628,6.84324,16.17208,0.637929,4744.43,-2721.898681640625
4552,306.545,0.199331,3.72564,4.4508,2.13028,10.2688,-3466.6181640625
4553,903.783,0.425346,6.35193,6.64978,1.52896,105.201,-2663.865966796875
4554,2390.94,0.565185,5.09845,5.54977,0.822084,161.439,-3192.52978515625
4555,1437.81,0.411696,3.85504,6.33401,1.17526,70.1447,-2727.174072265625
4556,308.299,0.189596,3.48721,4.20261,1.43742,13.1104,-3883.11572265625
4557,4677.7,0.815127,10.56006,13.33996,0.419249,3589.05,-2399.64013671875
4558,164.743,0.141423,4.83385,5.56101,2.24976,50.9639,-3223.099853515625
4559,4130.98,0.72498,7.199,8.39059,0.625527,720.95,-2668.4345703125
4560,1402.6,0.45242,3.93356,6.16537,1.00027,321.606,-3263.77490234375
4561,1881.84,0.561297,5.40123,7.43904,0.917375,169.475,-3409.010498046875
4562,477.385,0.269207,5.62353,6.11723,1.66147,133.247,-3798.5732421875
4563,4861.54,0.792488,9.27344,12.07815,0.4237,1482.09,-2467.17822265625
4564,870.194,0.430649,4.17496,5.6703,1.00517,72.9639,-3492.31201171875
4565,2282.33,0.666205,9.48104,9.82819,0.758719,1174.49,-2738.675048828125
4566,1020.34,0.376293,4.37223,5.60899,1.13681,76.8956,-3082.23779296875
4567,2550.6,0.58694,7.42677,8.31192,0.759209,372.614,-3133.655029296875
4568,3592.57,0.779229,8.89528,9.66804,0.680686,885.712,-3171.821533203125
4569,3459.78,0.74439,6.82523,12.48808,0.644485,1595.15,-2860.844970703125
4570,1710.84,0.553702,7.60526,8.03483,0.883905,204.091,-3309.8251953125
4571,2158.69,0.528591,4.99508,7.21706,0.960333,440.624,-2910.744873046875
4572,160.368,0.115365,3.93054,5.00175,2.03099,22.4679,-3531.0732421875
4573,4317.88,0.755037,7.8314,9.96491,0.549802,1386.92,-2762.146728515625
4574,2997.43,0.664668,6.36006,7.31642,0.775085,615.106,-3192.495849609375
4575,4149.02,0.850999,13.04064,20.21579,0.439799,5840.4,-2274.949951171875
4576,3837.59,0.75319,9.3202,11.46274,0.573453,2623.94,-2620.644287109375
4577,1734.99,0.51635,4.80732,7.00978,1.10924,273.556,-3010.14794921875
4578,358.683,0.199435,3.61419,4.70488,1.45238,13.8659,-3149.839111328125
4579,2174.88,0.557343,5.98462,7.37131,0.843305,188.415,-3053.32421875
4580,686.098,0.296159,3.77491,4.86489,1.30337,26.4021,-3237.671630859375
4581,1234.34,0.497339,4.47214,6.34369,1.04934,58.1289,-3636.7353515625
4582,4913.47,0.912331,15.78613,21.52779,0.261089,11909.4,-1785.9161376953125
4583,787.799,0.31273,4.44935,5.14924,1.28637,51.7833,-3325.85888671875
4584,3125.23,0.681814,6.25196,11.96866,0.738324,1140.28,-2909.479736328125
4585,5512.76,0.847416,9.92934,12.45532,0.362386,5917.5,-2440.623779296875
4586,2701.34,0.769652,30.58143,30.91872,0.374851,3672.3,-1647.3939208984375
4587,4034.96,0.851205,9.36212,17.44721,0.497277,3362.42,-2651.379150390625
4588,452.193,0.26129,3.62398,4.07893,1.18859,3.6007,-3848.8486328125
4589,3344.03,0.77917,7.28164,15.21995,0.633402,4158.53,-2664.473388671875
4590,3524.35,0.691507,11.4957,14.10939,0.530176,1445.9,-2471.173583984375
4591,1515.76,0.539596,6.19086,8.96299,1.12783,1408.55,-2941.970703125
4592,450.907,0.221655,4.50557,4.68736,1.39622,18.7886,-3571.8974609375
4593,3449.79,0.754896,6.83557,8.7374,0.716518,811.54,-2807.555419921875
4594,963.433,0.393285,3.40989,5.39113,1.05792,45.8186,-3314.341796875
4595,2011.79,0.619661,5.90173,6.87727,0.96848,159.044,-3180.7763671875
4596,1048.12,0.319421,4.01031,5.06911,1.17999,85.2125,-3472.070068359375
4597,4745.68,0.836348,11.851,15.43645,0.361145,2879.85,-2334.286376953125
4598,1004.91,0.350681,3.77123,5.45964,1.15454,39.2528,-3101.0849609375
4599,3448.51,0.770232,9.00871,13.39381,0.579967,2078.03,-2695.181640625
4600,3923.38,0.725255,6.33999,13.40011,0.639762,1630.35,-2845.585205078125
4601,650.727,0.3302,3.75928,4.61439,1.13579,30.4199,-3641.396728515625
4602,662.686,0.330027,4.22247,5.43302,1.21302,164.907,-3144.995849609375
4603,2466.92,0.704392,9.34081,9.78735,0.70663,406.165,-3073.73974609375
4604,1529.12,0.467984,5.50907,6.02782,0.941246,68.286,-3372.28369140625
4605,3177.38,0.834498,24.37253,25.24097,0.375162,3451.47,-1883.7242431640625
4606,631.098,0.295675,8.52821,9.31016,1.42067,150.816,-2890.1064453125
4607,1264.79,0.433382,8.1508,8.57188,0.99692,138.746,-2903.357666015625
4608,2743.18,0.593585,3.812,5.57821,0.786129,286.642,-3124.42724609375
4609,1974.14,0.709929,20.9045,21.22467,0.609027,1345.05,-2176.052734375
4610,2167.9,0.699535,9.26813,9.63601,0.785483,382.446,-3011.491943359375
4611,2415.45,0.605746,5.5286,7.65576,0.876424,340.481,-2927.861083984375
4612,338.517,0.175855,3.93393,4.8331,1.50103,12.6988,-3583.569580078125
4613,1845.66,0.520083,3.59525,11.88296,0.813208,538.333,-2802.67919921875
4614,1647.44,0.59558,7.14929,7.31392,1.00023,238.75,-3449.29248046875
4615,4255.64,0.765314,9.32796,11.62814,0.489316,1762.58,-2529.394287109375
4616,1640.32,0.527909,6.12334,7.57024,1.05781,224.317,-2933.941162109375
4617,584.911,0.26944,4.15297,6.18217,1.34744,105.281,-3091.72607421875
4618,5250.53,0.834397,9.48995,13.90738,0.406288,3398.32,-2436.64990234375
4619,3874.17,0.789639,8.33904,10.52898,0.54523,1606.29,-2809.944580078125
4620,3734.63,0.810101,8.31245,14.82454,0.549732,2858.24,-2651.7578125
4621,460.711,0.295128,4.94122,7.21128,1.83081,124.987,-3874.927734375
4622,374.131,0.220289,4.01494,4.94053,1.43043,68.7277,-3299.17626953125
4623,2459.62,0.74937,11.62196,12.07554,0.659943,584.197,-3090.44287109375
4624,3803.41,0.734214,5.91308,13.41195,0.605236,1965.77,-2732.733642578125
4625,488.582,0.231521,3.96778,5.48662,1.23196,75.4303,-3160.142333984375
4626,3446.36,0.670514,4.90488,6.89962,0.713412,643.784,-3193.51416015625
4627,1771.2,0.576303,14.05786,14.4122,0.713467,662.449,-2600.3369140625
4628,4270.86,0.779062,8.64812,12.81077,0.484475,1310.41,-2564.72998046875
4629,4875.8,0.893657,13.04936,24.77327,0.312539,10449.7,-2008.33642578125
4630,1150.28,0.40875,3.71241,5.61879,1.06808,147.35,-3490.904296875
4631,2745.77,0.609546,4.92001,6.9273,0.848748,350.661,-3194.396728515625
4632,635.617,0.308234,4.74553,5.53588,1.49112,79.902,-2603.950439453125
4633,3905.45,0.715165,11.98843,14.04724,0.468867,1538.28,-2450.703369140625
4634,1133.49,0.453221,6.84319,7.14201,1.17211,146.614,-3204.677734375
4635,676.585,0.241966,4.72033,6.61567,1.26179,169.709,-2887.86865234375
4636,1978.04,0.662146,18.55024,18.65516,0.621514,854.357,-2409.1845703125
4637,2877.92,0.698199,5.05567,8.4631,0.771851,525.081,-3145.507568359375
4638,2056.11,0.618359,4.60013,5.6232,0.963638,188.126,-3557.727783203125
4639,5484.17,0.832588,10.76509,12.6769,0.367751,3337.05,-2263.014892578125
4640,1275.47,0.511865,7.3852,9.29032,1.14111,414.774,-3148.0302734375
4641,2019.11,0.464491,6.81126,7.65753,0.794236,369.662,-2696.32958984375
4642,1219.3,0.622008,10.08887,10.76028,1.2749,328.899,-3273.425048828125
4643,2828.95,0.682553,12.49812,13.10066,0.572879,790.475,-2810.478271484375
4644,981.881,0.37535,5.108,7.75003,1.26996,436.724,-2906.177734375
4645,1162.8,0.42745,3.8579,5.05346,1.02508,47.243,-2873.658203125
4646,2649.0,0.634154,5.40955,7.35424,0.791495,833.019,-3326.361572265625
4647,3982.99,0.817173,9.78357,13.34,0.483307,2060.24,-2488.3291015625
4648,3722.05,0.82179,8.71248,16.28233,0.562935,5377.98,-2614.0986328125
4649,1537.35,0.646066,6.26978,7.74203,1.03888,142.89,-3733.71240234375
4650,751.52,0.350028,3.39914,4.87042,1.11582,12.1623,-3682.4765625
4651,1772.95,0.577276,5.81209,7.9142,1.03556,744.581,-3250.3447265625
4652,647.006,0.346838,7.43966,7.61889,1.69861,96.0534,-3068.394775390625
4653,4127.52,0.842102,14.04033,16.54787,0.396594,2970.91,-2278.998291015625
4654,2704.71,0.662984,5.88223,7.86765,0.828148,288.525,-2972.7529296875
4655,2145.05,0.681947,7.22694,7.90227,0.828091,273.62,-3568.380615234375
4656,1855.76,0.590665,4.42103,5.09393,0.986135,80.4091,-3944.754150390625
4657,601.936,0.304332,3.35184,4.95046,1.35035,61.0847,-3485.394287109375
4658,612.716,0.328153,3.47867,4.44015,1.23977,22.2858,-3284.711669921875
4659,2258.25,0.731989,13.01765,13.27093,0.697401,750.762,-2969.284423828125
4660,935.385,0.418039,3.75735,4.5709,1.2571,73.8328,-3419.87353515625
4661,4508.16,0.838406,11.7971,14.53446,0.455809,2067.63,-2503.534912109375
4662,1748.31,0.603952,6.41282,7.56807,0.930022,115.68,-3624.580322265625
4663,2979.93,0.648028,6.03899,9.16475,0.780965,806.126,-2932.6962890625
4664,1356.36,0.561402,3.90305,8.42074,1.24828,395.071,-3292.65283203125
4665,2354.15,0.627292,5.57263,7.56849,0.813355,718.571,-3398.797607421875
4666,1213.98,0.44467,4.58406,6.14212,1.05435,276.928,-3354.339111328125
4667,219.94,0.114487,4.70133,5.33191,1.77897,23.4499,-2773.3994140625
4668,3097.87,0.64891,6.42131,7.56125,0.692925,832.802,-3531.80517578125
4669,1538.45,0.566648,9.14439,9.82011,0.944342,367.846,-2936.935302734375
4670,1798.55,0.58939,15.51839,15.73696,0.648062,676.943,-2456.55517578125
4671,4670.03,0.850211,11.66561,18.57341,0.378591,12354.4,-2415.735107421875
4672,1853.32,0.537532,6.45823,8.39764,0.948012,1225.27,-2991.12939453125
4673,743.821,0.263839,4.85086,5.27543,1.31037,103.353,-3100.34716796875
4674,2427.74,0.697611,10.71857,12.02342,0.703743,498.886,-2979.07373046875
4675,902.257,0.502781,5.18721,6.1423,1.45134,47.2525,-2964.72705078125
4676,1313.1,0.596364,6.41835,12.15164,1.417,870.256,-2618.773681640625
4677,5195.61,0.851256,12.34014,15.04314,0.34606,2800.99,-2317.454345703125
4678,1555.26,0.681944,12.38149,13.20386,1.09198,3071.81,-2282.19140625
4679,4743.68,0.82429,11.51165,14.30173,0.418931,2850.76,-2325.947509765625
4680,4010.95,0.768601,12.28718,16.31186,0.503983,3794.19,-2389.91796875
4681,2974.75,0.686345,6.55074,7.50268,0.782533,640.448,-3094.01708984375
4682,3429.23,0.702216,7.28391,9.60845,0.634694,739.106,-2918.11181640625
4683,2728.11,0.7935,13.88401,14.04311,0.59491,778.7,-2848.02294921875
4684,2644.03,0.714934,7.01877,10.92343,0.86261,1557.86,-2688.944580078125
4685,1275.47,0.595855,21.27078,21.59187,0.791254,1229.06,-1848.611572265625
4686,4710.08,0.835577,10.07695,13.69729,0.418788,1807.16,-2517.6875
4687,3045.31,0.758815,6.74838,15.28553,0.669534,3990.36,-2645.3837890625
4688,1380.97,0.573522,17.09348,17.45185,0.79076,775.865,-2709.047119140625
4689,463.162,0.338544,3.40842,4.35002,1.20531,10.8074,-3312.968994140625
4690,4239.33,0.799966,9.30581,11.87055,0.520137,1858.8,-2614.22412109375
4691,138.852,0.133165,3.74319,4.1532,1.7111,13.7021,-3488.3583984375
4692,2112.35,0.540235,5.04453,7.24811,0.812165,242.797,-3431.000732421875
4693,2972.52,0.745661,5.74992,15.3211,0.696514,1603.22,-2784.960205078125
4694,4535.47,0.761373,7.53557,10.58491,0.503751,1639.0,-2661.541748046875
4695,2063.18,0.670411,9.21243,9.47094,0.788077,311.884,-3309.75341796875
4696,1320.26,0.492166,4.81102,5.48835,1.17326,151.028,-3495.484375
4697,4753.7,0.889219,13.47309,18.11275,0.334391,6419.11,-2137.20947265625
4698,5366.44,0.914458,14.14556,26.88426,0.246236,12256.7,-1773.507080078125
4699,3362.05,0.771234,9.24112,12.22896,0.617707,4069.54,-2677.58447265625
4700,2913.58,0.670764,5.8563,11.18827,0.727996,1246.9,-2820.925537109375
4701,571.898,0.282236,4.82247,6.17959,1.33167,115.736,-3728.826416015625
4702,545.77,0.317641,5.57329,5.98338,1.8413,80.3083,-3256.117431640625
4703,2543.04,0.73835,9.24666,10.74854,0.712321,559.181,-2984.5966796875
4704,1776.99,0.622188,7.13161,7.28296,0.935113,234.05,-3375.358642578125
4705,4110.5,0.767625,9.78849,12.11764,0.545295,3552.96,-2794.8095703125
4706,1090.77,0.416479,3.75492,5.38442,1.154,163.778,-3316.332763671875
4707,913.124,0.43966,10.87695,11.16838,1.09406,932.376,-3181.236083984375
4708,2228.98,0.59032,5.22303,7.35729,0.811819,550.82,-3430.7890625
4709,685.579,0.389679,4.11643,4.71674,1.51245,18.637,-3971.058349609375
4710,4200.95,0.791818,9.35802,13.18939,0.474158,1410.95,-2601.9140625
4711,3696.83,0.767047,7.13375,13.23141,0.615646,1710.75,-2695.428466796875
4712,880.099,0.473892,3.43586,7.4336,1.49781,177.935,-3042.4658203125
4713,1131.05,0.406419,6.91657,7.63365,1.06174,136.0,-3169.69873046875
4714,399.335,0.260363,3.81251,4.31903,1.38849,11.1845,-3828.09228515625
4715,2934.81,0.706281,6.27542,8.28331,0.831397,670.793,-2774.082275390625
4716,3383.28,0.720211,7.36693,15.29874,0.615216,1873.14,-2597.758544921875
4717,3613.54,0.727556,6.92869,11.24202,0.614888,1392.42,-2912.504150390625
4718,2856.37,0.768493,4.84199,10.81878,0.854613,1636.85,-3130.57275390625
4719,643.053,0.323066,5.53264,5.83852,1.62702,38.8732,-3164.228759765625
4720,1875.17,0.619392,6.87062,7.92285,1.18737,692.202,-3024.6748046875
4721,1494.06,0.582354,5.20605,6.21749,1.12046,101.31,-3416.307373046875
4722,4966.51,0.813349,8.70604,14.93608,0.414708,3958.24,-2290.868408203125
4723,1161.25,0.475046,6.10686,8.26449,1.16704,331.806,-3302.223876953125
4724,1234.87,0.542191,5.3258,5.89789,1.20432,64.2627,-3506.114990234375
4725,4763.43,0.822718,10.19974,12.54732,0.415763,1474.92,-2590.49560546875
4726,2085.46,0.610323,5.45896,7.75717,0.954451,1308.09,-3070.611572265625
4727,2080.29,0.506681,4.89042,5.55423,0.890675,154.661,-2980.555419921875
4728,202.916,0.158667,3.53769,4.28693,1.60681,13.2359,-3753.771728515625
4729,1298.26,0.607473,9.9446,10.53761,1.2117,343.057,-2976.056640625
4730,547.333,0.334298,3.41051,4.68006,1.17411,19.3573,-3356.29248046875
4731,679.976,0.299925,3.54925,4.22985,1.09333,9.1253,-3859.66552734375
4732,4966.03,0.774242,9.28911,10.45458,0.438903,2785.34,-2469.81005859375
4733,2862.37,0.70289,13.69139,13.92485,0.552445,746.851,-2761.85302734375
4734,2586.32,0.611449,5.65476,7.80864,0.779923,582.261,-3092.600830078125
4735,652.883,0.293552,3.36131,4.52992,1.14581,33.3554,-3383.299072265625
4736,3770.85,0.82082,8.9575,16.05899,0.554852,5348.3,-2638.841552734375
4737,616.419,0.275768,4.69844,5.46555,1.32927,36.3322,-3186.2724609375
4738,2340.21,0.718719,11.45823,12.19857,0.696163,556.464,-3092.073974609375
4739,3287.81,0.695805,5.65337,14.02262,0.660839,1393.15,-2668.46875
4740,96.0236,0.0757589,3.80309,4.07414,1.9685,2.17447,-2976.660400390625
4741,2380.54,0.70359,9.20443,10.35687,0.734489,411.943,-3367.408447265625
4742,2171.7,0.643412,8.38041,9.409,0.781909,350.092,-3155.6689453125
4743,784.011,0.395753,3.67965,4.41575,1.27621,12.6284,-4023.9423828125
4744,4025.18,0.789436,11.58942,17.98832,0.489575,4929.28,-2401.39892578125
4745,335.425,0.229016,3.50841,3.91275,1.25247,2.42922,-3810.8359375
4746,3729.03,0.81943,8.61092,16.23082,0.562614,5373.9,-2683.923583984375
4747,3680.3,0.74157,7.80741,13.11958,0.596272,1824.56,-2519.84619140625
4748,3728.76,0.764588,8.24089,11.51069,0.566567,903.465,-2853.219970703125
4749,1366.86,0.550428,4.79243,9.76501,1.29235,1464.29,-2965.933349609375
